"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Crinoidea&interval=ordovician,devonian"
"Access Time","Wed 2018-03-07 13:59:17 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Crinoidea"
"","interval","ordovician,devonian"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.412"
"Records Found","5491"
"Records Returned","5491"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"8941","occ","","","401","Cleiocrinus ? sp.","genus","31606","","Cleiocrinus","genus","31606","Trentonian","","460.9","449.5","20389"
"8942","occ","","","401","Lichenocrinus sp.","genus","103248","","Lichenocrinus","genus","103248","Trentonian","","460.9","449.5","20389"
"8943","occ","","","401","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Trentonian","","460.9","449.5","20389"
"9006","occ","","","411","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Late Ordovician","","458.4","443.4","61107"
"9088","occ","","","420","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Caradoc","","460.9","449.5","60936"
"9123","occ","","","424","Crinoidea ? indet.","class","31590","","Crinoidea","class","31590","Middle Ordovician","","470","458.4","61151"
"9145","occ","","","426","Ramseyocrinus sp.","genus","31978","","Ramseyocrinus","genus","31978","Arenig","","478.6","466","174"
"9230","occ","","","430","Cincinnaticrinus sp.","genus","31902","","Cincinnaticrinus","genus","31902","Middle Ordovician","","470","458.4","61112"
"9231","occ","","","430","Dendrocrinus sp.","genus","32134","","Dendrocrinus","genus","32134","Middle Ordovician","","470","458.4","61112"
"9232","occ","","","430","Iocrinus sp.","genus","31940","","Iocrinus","genus","31940","Middle Ordovician","","470","458.4","61112"
"9233","occ","","","430","Reteocrinus sp.","genus","31657","","Reteocrinus","genus","31657","Middle Ordovician","","470","458.4","61112"
"9234","occ","","","430","Schizocrinus sp.","genus","31843","","Schizocrinus","genus","31843","Middle Ordovician","","470","458.4","61112"
"9255","occ","","","431","Cincinnaticrinus sp.","genus","31902","","Cincinnaticrinus","genus","31902","Middle Ordovician","","470","458.4","61112"
"9256","occ","","","431","Lichenocrinus sp.","genus","103248","","Lichenocrinus","genus","103248","Middle Ordovician","","470","458.4","61112"
"9257","occ","","","431","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Middle Ordovician","","470","458.4","61112"
"9280","occ","","","432","Cincinnaticrinus sp.","genus","31902","","Cincinnaticrinus","genus","31902","Middle Ordovician","","470","458.4","61112"
"9281","occ","","","432","Ectenocrinus sp.","genus","31918","","Ectenocrinus","genus","31918","Middle Ordovician","","470","458.4","61112"
"9282","occ","","","432","Iocrinus sp.","genus","31940","","Iocrinus","genus","31940","Middle Ordovician","","470","458.4","61112"
"9283","occ","","","432","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Middle Ordovician","","470","458.4","61112"
"9321","occ","","","433","Cincinnaticrinus sp.","genus","31902","","Cincinnaticrinus","genus","31902","Middle Ordovician","","470","458.4","61112"
"9322","occ","","","433","Dendrocrinus sp.","genus","32134","","Dendrocrinus","genus","32134","Middle Ordovician","","470","458.4","61112"
"9323","occ","","","433","Ectenocrinus sp.","genus","31918","","Ectenocrinus","genus","31918","Middle Ordovician","","470","458.4","61112"
"9324","occ","","","433","Iocrinus sp.","genus","31940","","Iocrinus","genus","31940","Middle Ordovician","","470","458.4","61112"
"9325","occ","","","433","Merocrinus sp.","genus","32248","","Merocrinus","genus","32248","Middle Ordovician","","470","458.4","61112"
"9326","occ","","","433","Reteocrinus sp.","genus","31657","","Reteocrinus","genus","31657","Middle Ordovician","","470","458.4","61112"
"9327","occ","","","433","Schizocrinus sp.","genus","31843","","Schizocrinus","genus","31843","Middle Ordovician","","470","458.4","61112"
"9393","occ","","","437","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Hirnantian","","445.2","443.4","19960"
"9420","occ","","","438","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Hirnantian","","445.2","443.4","19960"
"9443","occ","","","439","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Hirnantian","","445.2","443.4","19960"
"9464","occ","","","440","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Edenian","","460.9","449.5","60944"
"9519","occ","","","441","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Hirnantian","","445.2","443.4","19960"
"9552","occ","","","443","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","61474"
"9624","occ","","","445","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","61474"
"9734","occ","","","450","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","61272"
"9792","occ","","","451","Dendrocrinus sp.","genus","32134","","Dendrocrinus","genus","32134","Llandovery","","443.4","433.4","27610"
"10403","occ","","","600","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Pragian","","410.8","407.6","60918"
"10421","occ","","","601","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Pragian","","410.8","407.6","60918"
"10532","occ","","","603","Gasterocoma sp.","genus","32174","","Gasterocoma","genus","32174","Lochkovian","Zlichovian","419.2","391.9","25520"
"10710","occ","","","614","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Eifelian","","393.3","387.7","272"
"10754","occ","","","616","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Eifelian","","393.3","387.7","61110"
"10780","occ","","","619","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Eifelian","Givetian","393.3","382.7","61512"
"10810","occ","","","621","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Eifelian","Givetian","393.3","382.7","61512"
"10831","occ","","","623","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Eifelian","Givetian","393.3","382.7","61512"
"10952","occ","","","627","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","841"
"10991","occ","","","629","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","60949"
"11013","occ","","","630","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","60949"
"11022","occ","","","631","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","60949"
"11083","occ","","","635","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","Famennian","382.7","358.9","375"
"11094","occ","","","636","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","Famennian","382.7","358.9","375"
"11110","occ","","","642","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Famennian","","372.2","358.9","564"
"11134","occ","","","643","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Famennian","","372.2","358.9","61147"
"11176","occ","","","644","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Late Famennian","","364.7","360.7","13436"
"11286","occ","","","651","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Early Devonian","","419.2","393.3","60973"
"11314","occ","","","652","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Early Devonian","","419.2","393.3","60973"
"11364","occ","","","654","Camarocrinus sp.","genus","31719","","Camarocrinus","genus","31719","Lochkovian","","419.2","410.8","61106"
"11378","occ","","","656","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","60949"
"11398","occ","","","657","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","60949"
"11421","occ","","","660","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Eifelian","Givetian","393.3","382.7","61512"
"11434","occ","","","661","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Eifelian","Givetian","393.3","382.7","61512"
"11480","occ","","","665","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","Famennian","382.7","358.9","375"
"11557","occ","","","669","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","841"
"11615","occ","","","670","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Givetian","","387.7","382.7","841"
"11719","occ","","","688","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Wenlock","","433.4","427.4","18"
"36009","occ","","","2655","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Eastonian","","456.1","449.5","78"
"37415","occ","","","2846","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Aeronian","Telychian","440.8","433.4","125"
"37854","occ","","","2687","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Eastonian","","456.1","449.5","80"
"39346","occ","","","3040","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","134"
"39354","occ","","","3041","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","134"
"39376","occ","","","3045","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","134"
"39387","occ","","","3047","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","134"
"39390","occ","","","3048","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","134"
"39407","occ","","","3055","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","134"
"39411","occ","","","3056","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","134"
"39418","occ","","","3058","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","134"
"39446","occ","","","3061","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","134"
"39474","occ","","","3065","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","134"
"39488","occ","","","3067","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","134"
"40375","occ","","","3134","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","134"
"40695","occ","","","3170","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","134"
"40766","occ","","","3176","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","134"
"40793","occ","","","3178","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","134"
"40816","occ","","","3188","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","134"
"40873","occ","","","3205","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","134"
"41004","occ","","","3219","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","148"
"41022","occ","","","3222","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","148"
"41028","occ","","","3224","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","148"
"41072","occ","","","3231","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","148"
"41089","occ","","","3234","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","148"
"41096","occ","","","3236","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","148"
"41119","occ","","","3239","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","148"
"41124","occ","","","3240","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Llandovery","","443.4","433.4","148"
"43179","occ","","","3403","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","193"
"43206","occ","","","3404","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","193"
"43227","occ","","","3405","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","193"
"43245","occ","","","3406","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","193"
"43312","occ","","","3409","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43329","occ","","","3410","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43348","occ","","","3411","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43367","occ","","","3412","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43389","occ","","","3413","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43411","occ","","","3414","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43432","occ","","","3415","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43453","occ","","","3416","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43476","occ","","","3417","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43495","occ","","","3418","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43514","occ","","","3419","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43532","occ","","","3420","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43551","occ","","","3421","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43569","occ","","","3422","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43587","occ","","","3423","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43605","occ","","","3424","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43623","occ","","","3425","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43643","occ","","","3426","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43660","occ","","","3427","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43678","occ","","","3428","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43691","occ","","","3429","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43702","occ","","","3430","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43709","occ","","","3431","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43714","occ","","","3432","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Frasnian","","382.7","372.2","61501"
"43723","occ","","","3433","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Late Famennian","","364.7","360.7","194"
"44044","occ","","","3476","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Early Emsian","","409.1","402.5","198"
"44058","occ","","","3477","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Early Emsian","","409.1","402.5","198"
"44090","occ","","","3479","Dendrocrinus ? gasworksensis","species","32134","species not entered","Dendrocrinus","genus","32134","Rhuddanian","","443.4","440.8","199"
"44091","occ","","","3479","Calceocrinus sp.","genus","31891","","Calceocrinus","genus","31891","Rhuddanian","","443.4","440.8","199"
"44092","occ","","","3479","Calceocrinidae indet.","family","214933","","Calceocrinidae","family","214933","Rhuddanian","","443.4","440.8","199"
"44093","occ","","","3479","Crinoidea indet.","class","31590","","Crinoidea","class","31590","Rhuddanian","","443.4","440.8","199"
"44095","occ","","","3479","Calceocrinus turnbulli","species","31891","species not entered","Calceocrinus","genus","31891","Rhuddanian","","443.4","440.8","199"
"44096","occ","","","3479","Macrostylocrinus ? sp.","genus","31790","","Macrostylocrinus","genus","31790","Rhuddanian","","443.4","440.8","199"
"44155","occ","","","3487","Ptychocrinus medinensis","species","31655","species not entered","Ptychocrinus","genus","31655","Llandovery","","443.4","433.4","200"
"44157","occ","","","3488","Homocrinus diminutus","species","31936","species not entered","Homocrinus","genus","31936","Llandovery","","443.4","433.4","200"
"44158","occ","","","3489","Macrostylocrinus jordanensis","species","31790","species not entered","Macrostylocrinus","genus","31790","Llandovery","","443.4","433.4","200"
"44159","occ","","","3489","Calceocrinus tridactylus","species","31891","species not entered","Calceocrinus","genus","31891","Llandovery","","443.4","433.4","200"
"44160","occ","","","3489","Protaxocrinus cataractensis","species","32468","species not entered","Protaxocrinus","genus","32468","Llandovery","","443.4","433.4","200"
"44161","occ","","","3490","Dendrocrinus parvus","species","32134","species not entered","Dendrocrinus","genus","32134","Llandovery","","443.4","433.4","200"
